NT_1	NT_2	NT_3	Pit_1	Pit_2	Pit_3	T2_1	T2_2	T2_3	T2wPit_1	T2wPit_2	T2WPit_3
ENSG00000187051.9	4.15999609452806	4.41164181214304	4.3604678175913	4.41362903433466	4.04915058264754	4.56286256028423	4.19638894428489	4.35258561211367	4.52302430806877	4.45669426388809	4.42875785590409	4.28604143447053
ENSG00000133477.17	6.57427509566946	6.80315513075116	6.60303084629277	6.61997759365491	6.67483708144641	6.5799958244901	7.5231447886411	7.32749204200957	7.40841773533738	7.28662641546648	7.24243374804487	7.26973581046017
ENSG00000100354.21	8.21517201151124	8.29013412714317	8.2818631045779	8.10744064750754	8.07398959601354	8.1001919608429	8.30629256454646	8.15782771671286	8.13086813897736	8.04109158283146	8.03204241377993	8.05426496763774
ENSG00000239900.14	2.10481227390549	1.86312217578125	2.2411028857187	2.29501813631366	2.31580792043769	1.90168320350053	2.25526570673471	2.36112098254575	2.04062290200848	2.48571363863075	2.030492430636	2.01464253552852
ENSG00000196588.21	4.80561067910395	5.11262919422242	5.02810847943658	5.13698372496067	5.15791851772145	5.23362162606615	5.07675262324361	5.07894786711243	4.67047928727473	5.17811211506482	5.12833605962247	5.32669642512355
ENSG00000100372.15	4.88388827754235	4.96543595378824	4.8777719694564	5.00386723844133	4.78766879279781	4.75152369319616	4.53955829242994	4.66638168279122	4.8323656627742	4.67674558637334	4.75238702775105	4.61807252649489
ENSG00000100380.15	7.75855888419673	7.88497569059885	7.76878587725256	7.68142176776403	7.67515167515387	7.6608915370164	7.88414502974683	7.85819009629633	7.94540754807934	7.59746439668791	7.62026895290619	7.71025067453249
ENSG00000196236.13	7.08081520519871	7.01358977049588	7.00197431100191	6.767769031537	6.79509941459237	6.80294959059413	7.04583641347019	7.04040787238076	7.04382228279769	6.71459795020015	6.62447917631121	6.67399716165779
ENSG00000100387.9	5.4142025920598	5.42039908258128	5.33080007236501	5.52744352716717	5.27376051565524	5.29557728088691	5.20539850540578	5.27961353845937	5.54046472450455	5.33452201829142	5.39568485604714	5.27959901022571
ENSG00000100393.14	7.45045045592274	7.63373337668487	7.56814572364134	7.55876283818163	7.59321503700824	7.62894865370934	7.61628766265007	7.58678556410893	7.41462990828682	7.64333289926126	7.63781190446727	7.76613336512747
ENSG00000231993.1	1.83496483381158	1.0856959641534	1.90073755265059	1.56013082086461	1.78658545285193	1.6848754219736	2.9710634592833	2.70016211996858	2.38235570489287	1.77194064221236	2.13301595429937	2.05249240458199
ENSG00000100395.15	5.38599928809117	5.50192778286755	5.42277757693236	5.41326980934461	5.53616677527734	5.51431701001865	5.67982470142797	5.57926411449657	5.56021263234686	5.53076516103612	5.38533631681347	5.6349535402696
ENSG00000235513.2	-0.000924118149023491	0.0564019386219819	0.223284139174875	1.03634466316977	0.25469705384301	0.93487130263486	0.701855764011384	0.618145107869546	1.00474074149786	1.49164817219989	1.52700737888734	1.56883428232394
ENSG00000100399.16	0.793396819608737	1.15746551825473	0.871646480722238	0.852937632707772	0.638861133200897	0.175909504247996	0.902051094281917	0.69150071005548	0.713726886452822	0.614155919362128	1.25119636387005	0.319618495480079
ENSG00000100401.20	5.45700702724554	5.72795607305259	5.54037387378301	5.73843812329661	5.85927686213245	5.82633684856682	5.66383656744353	5.63378603920351	5.63926221999418	5.78463318507408	5.81095151327599	5.86240762719782
ENSG00000100403.12	6.12499469033751	6.25315167147472	6.33213545500928	6.33938989460418	6.37923817809958	6.45981560520544	6.41073201671357	6.27787089294052	6.24363628877022	6.45803222229153	6.45670350777902	6.48278628371684
ENSG00000167074.15	4.65092128315061	4.52451682077802	4.81125733583352	4.84496893192154	4.75692193726039	4.68485279950345	5.13755588165838	5.00173707894757	5.13288522938493	4.7753437556377	4.74160987177326	4.67983629015535
ENSG00000183864.5	6.9424214188332	7.07742547816736	7.02874979107064	6.87498290175032	6.98533214679839	6.92454553171472	7.20029127216182	7.13054338676648	7.25502161363801	6.99678021345905	7.08508357356027	7.12958053585084
ENSG00000100412.17	6.69413651676418	6.95689048958259	6.89363183521864	6.69121435194232	6.76837125508555	6.83074802873066	7.51616497708403	7.42951034086609	7.47532332041698	7.15775512934081	7.16892261509664	7.29955245561559
ENSG00000100410.8	4.77693698030656	4.57780655924928	4.59600870384664	4.57547133032485	4.7255055058179	4.73278717095254	4.6959835158345	4.66182586772341	4.7947562698407	4.76338124958457	4.75238702775105	4.80152361390472
ENSG00000100413.17	4.73779675718928	4.72088424929013	4.61075028154358	4.45716403628093	4.55726081769805	4.71380410899149	4.45183069587787	4.42427436378248	4.24484194660522	4.3326511964387	4.33149188610733	4.49976250259456
ENSG00000100417.12	3.42251376936023	3.63301659140865	3.23984282103036	2.98684991671944	2.81091895211712	2.85044715887043	3.34790413999985	3.48831089354781	3.34515021300339	2.50499967123619	2.69879182652302	2.26084261320582
ENSG00000100418.8	4.98345523123958	5.26661440706375	5.13395129074069	5.35404566510101	5.48079485016702	5.35498148270931	5.41912976300742	5.33216895458035	5.44050232224098	5.45593561638743	5.61525933849108	5.51807709159231
ENSG00000196419.13	7.11462851473275	7.26578476963205	7.03240426789152	7.23216367876513	7.14672251277883	7.2369479855551	7.17473008013689	7.1743835745785	7.31353799661531	7.11603141071458	7.13226093961166	7.2279634363595
ENSG00000100138.15	5.73557490236285	5.77434842697323	5.60069392780139	5.83854270452568	5.90030136295133	5.78828066146237	5.86302564742682	5.76913691041614	5.97181573346566	5.79642147905727	5.9485175283319	5.88356117765074
ENSG00000184208.12	3.30692887634896	3.77667989425349	3.50477323818572	3.53607203807181	3.65799829631577	3.65531188942223	3.50998821200018	3.58772896932083	3.27859166076938	3.55853324157298	3.36511578913522	3.76561825579602
ENSG00000100147.14	5.47497002022868	5.37971603611204	5.25149434426205	5.22461780362669	5.17546308483978	5.24026999191793	5.17026003598018	5.01251231828264	5.12153719516492	4.92603331875386	5.07352756680451	4.97907333511405
ENSG00000198911.12	7.82192130704177	8.04135874511346	7.90009709976524	8.56246453347214	8.5931095424035	8.61558711717814	8.39509295977491	8.28028256751188	8.3678146413492	8.49891139941279	8.54566444048549	8.64994995136443
ENSG00000234965.3	-0.293514571986839	-0.720571234237419	-0.985570216324863	-1.56884520903974	-0.711553342358989	-0.524484225772148	1.65994957135989	1.85459995327978	2.10349934204173	0.206353850890546	0.234892277653849	-0.289230654523993
ENSG00000159958.7	0.450226782557772	-0.720571234237419	0.661169666968974	1.14682293645661	0.638861133200897	0.867759177311896	1.0215775246154	1.36496877261649	1.24679139168599	0.812948617654269	0.352889840239187	0.920288503677998
ENSG00000100162.15	1.63645429432951	1.52615401059059	1.83529754224707	1.39085466802274	1.40552541098438	1.5198193095238	0.963051792339999	1.17342118096807	1.5919611505978	0.812948617654269	1.25119636387005	1.14713755110669
ENSG00000198951.12	5.13047392305994	5.23378771734269	5.07492998658046	5.2183058255666	5.32444389297465	5.24026999191793	5.62425422871833	5.57684620837692	5.61249019953597	5.41573996765698	5.38879408430881	5.44880640765449
ENSG00000177096.9	0.867797010019217	1.29110730427965	1.61902723239487	1.8810201506272	1.81671305956027	2.28276820646614	1.98809875921487	1.91710277302691	1.94085104831876	2.03334859793288	2.40299804008038	2.26084261320582
ENSG00000183172.9	4.71278367394079	4.76750092442747	4.71448434017882	4.54048065202925	4.57058269281226	4.55221534213632	4.95064262385005	4.77161571569474	5.02332928403858	4.53383470770785	4.68648235851904	4.44389622671193
ENSG00000184983.11	5.67729114370011	5.62412156276991	5.73459024552751	6.05942635101635	5.79830008909865	5.86556658392221	5.88880099482722	6.12903523636003	6.24537994390481	6.01564998569419	6.0996456256996	5.95274774434365
ENSG00000100207.21	6.96165912958798	7.09695105301804	7.0550373769227	7.2821919900859	7.24277580866875	7.29796756123998	7.21760551417684	7.19028846283169	7.14630085874349	7.23774818875564	7.25575044256241	7.40297707862689
ENSG00000182057.5	2.70105881775631	2.91361689986648	2.61708742520387	2.86284409347237	2.99344818008753	3.13361715623977	3.00046104042346	2.21950050115892	2.94262145763239	2.61559626712922	2.7641490639802	2.90267207923885
ENSG00000235568.7	1.548712929659	1.35355539572969	1.6947772510377	1.39085466802274	1.69223315601819	1.72334888941836	1.18412965117187	0.618145107869546	0.124611343835763	0.749679829699241	1.25119636387005	1.66969812164773
ENSG00000172250.17	0.125761505327574	0.199276082158506	0.223284139174875	0.916699378871797	1.23752148921818	0.475455989384752	-0.027779656786596	0.18217114460448	-0.661936073081434	0.108878795740951	-0.034715706195563	0.0470768359184173
ENSG00000189306.11	5.64592102280154	5.57909458163826	5.55822924783109	5.65209552880235	5.66181310968348	5.60982422444941	5.66153801542859	5.58167797506989	5.62325869756493	5.69511057665179	5.67028281563676	5.79422990814581
ENSG00000183569.18	1.07042072965409	0.660959730645154	0.9354938122954	0.304346903990867	0.25469705384301	0.723374062889795	0.771720080182504	1.27237163239337	0.630776753155347	0.749679829699241	0.830744616141837	0.999934532684343
ENSG00000182841.13	2.22290134583872	1.47088410388614	2.10889478370535	1.74712451966246	1.84622436373005	2.23030141924754	2.23066840380843	1.97700981188013	1.67710786999301	2.25457814554456	1.95785814733162	1.76396866891669
ENSG00000100243.22	6.08851234063225	6.11802252764629	6.02975542056097	6.10290368981979	6.22770997797977	6.28596890207984	6.57484345115437	6.49958874650794	6.50611893866121	6.41407508764648	6.53056130931549	6.58801500639635
ENSG00000128274.17	6.3893256291665	6.56826349915407	6.51565245721954	6.51445499259933	6.58469815882902	6.56418531921687	7.50915123270774	7.5071188417945	7.51489390838455	7.49328100546052	7.47817893757541	7.52578760015415
ENSG00000242247.11	5.8751326128477	5.89210526273496	5.97952757670878	6.00179228473547	6.09571616278254	6.03381818405494	6.05388063750999	6.04581287466808	6.19934560016292	6.10525618402121	6.17767775585888	6.18560390692085
ENSG00000100266.19	6.49580153611192	6.63420977667902	6.60057121666181	6.78815505697276	6.76161112011015	6.81078729717342	6.94738008343445	6.87017258725506	6.80106374883624	6.98824002590809	7.082950565809	7.05345929478309
ENSG00000100271.17	4.18930597827741	4.1727747070486	4.08587320768776	3.89382946011096	4.16492650986063	3.91834519570092	4.2886430716093	4.09313284281868	4.2928454437484	3.87249001193915	4.01088076356655	4.0255759645516
ENSG00000100290.3	4.32093186483195	4.31294762250276	4.48303986459096	4.67562253551746	4.7838610810121	4.77917997750685	4.90084387452951	4.59170376612286	4.60136055975823	5.06571197840464	5.13246709764211	5.39457946288674
ENSG00000100294.13	4.73779675718928	4.70300719534431	4.55085804772144	4.56556028993699	4.48405549158338	4.59434071585167	4.5936066009253	4.35822839030031	4.55711911588609	4.4165200436305	4.52617191279104	4.38577915899115
ENSG00000100300.18	6.13632636711765	5.93868074810779	6.05871528062082	6.1828767790072	6.22630778910125	6.17410201999757	6.13564605213954	5.99781763963875	6.13307905580578	6.35817015190117	6.17367434440792	6.33513123454742
ENSG00000100304.13	5.42039581712644	5.89997301280152	5.6890108513084	5.59233618714715	5.69056986877883	5.61494925059123	5.921826989457	5.94254730438031	5.87151207427922	5.88924880963512	5.89602696382524	6.12472335659787
ENSG00000186976.15	7.10408662187929	6.8687679666438	7.01588572619466	6.48846282892893	6.5955997389189	6.72569540537	6.88471368081379	6.78893953095785	6.82574796451887	6.55258613494034	6.35253981151623	6.38604728537235
ENSG00000233157.1	0.867797010019217	0.930467198455659	1.21817443184678	0.396681210898141	-0.0370044882019392	0.562915313802461	1.0215775246154	0.280543217982373	-0.661936073081434	0.749679829699241	0.461961841138494	-0.111299412773654
ENSG00000100344.11	0.125761505327574	0.329267258787867	-0.766550420134152	4.12059453297465	4.1353484610372	4.3333813205347	1.54494511521285	1.17342118096807	1.50147219710039	3.48273719226999	3.30782054710025	3.21787680063137
ENSG00000100347.15	4.69245619606705	4.78460102180721	4.69155479808294	4.5455315794229	4.53930477496832	4.62005782516393	4.93169213576947	4.65267084935217	4.95677579151564	4.69365370206152	4.66382768863971	4.72741143091552
ENSG00000188636.4	5.71556824762488	5.89735519398038	5.67738739381825	5.92828775176259	6.00377224179509	6.03763989165094	5.87100568341846	5.83334354963661	5.79023122920481	5.7707573182511	5.93911474601325	6.04482182255945
ENSG00000186654.21	2.38367836047952	2.48194342553966	2.2907705275702	2.08904712742398	2.53098599928444	2.42960794167414	2.48060271287743	2.73527814910906	2.35677402382506	2.91856947705577	2.80613153579863	2.57876584904301
ENSG00000241484.10	2.04193336933021	1.98648377721746	2.16324031299379	1.67520860174392	1.55598979673388	2.23030141924754	2.60063991781183	2.1690262176074	1.94085104831876	2.52403128437316	2.43010020275806	2.41407893236142
ENSG00000226328.7	4.2806483768386	4.21543436675956	4.26429248453829	3.90172903002263	4.25018746444632	4.1336124205356	4.20272618156891	4.40259326194818	4.33930299795787	4.4165200436305	4.31704555072832	4.15299405369484
ENSG00000273243.1	0.938547793528824	0.660959730645154	1.05528982084664	0.205696546526327	0.704785540249651	0.645374347913789	0.382680850488743	1.01097525065412	-0.140920637788941	1.32802393187339	0.658104851745802	0.746452629124236
ENSG00000093000.19	6.84333873683231	6.83359853049054	6.77321527183225	6.75037555853169	6.82690309912121	6.7803186278645	6.94265505622189	6.89367660539957	6.93025559985236	6.8788390968784	6.88170087299169	6.92161669691373
ENSG00000100364.19	6.0962698758522	6.29750819569561	6.23873936090687	6.23069843214308	6.22770997797977	6.3318227626385	6.42163932831378	6.37152247070956	6.4036606561688	6.38704322449033	6.3805973221214	6.45479291868474
ENSG00000100376.12	3.2243843705761	3.41608118171957	3.22714292512374	3.36377242803855	3.39394490099024	3.42960022708318	3.53028618362242	3.4570985844794	3.25108396739158	3.66524650118343	3.29313400447682	3.39035631627369
ENSG00000128408.9	5.62997640476179	5.48109958894462	5.46935554887787	5.12690970204938	5.06684505038692	5.15487863477973	5.36365108374843	5.31195760992129	5.42211977708821	4.97526407888506	4.94319672532906	5.05095502591621
ENSG00000077942.19	6.22921291142458	6.48003989539953	6.25759634013776	6.26018560371235	6.40673348700118	6.40317514629902	6.01479786222906	6.11909895439353	6.02759720544135	6.07492643784042	6.19160285242482	6.22756894706868
ENSG00000280383.1	2.10481227390549	1.57938441085739	1.86838855689351	2.16977083222659	1.59127572158749	2.03000540715033	1.83333404690474	1.97700981188013	1.13083643205362	2.20826439572288	1.67028125672103	1.51562846387401
ENSG00000130638.17	6.52051589663222	6.53159438791266	6.54281048759038	6.61638173174079	6.51979106077511	6.48242439861466	6.26996127691001	6.25989635090853	6.4036606561688	6.35152671280399	6.34543933730739	6.41539304629208
ENSG00000188064.10	6.04107019288999	6.24905080767718	6.1540517314954	5.96456562487208	6.01030480817821	6.04335353784389	5.71571705623758	5.7085806678399	5.73669254114797	5.6993025943025	5.7823170618428	5.73436063362418
ENSG00000231711.2	2.19427284093149	2.20546072508771	2.05242168231177	2.0326075285118	2.13632630313499	1.86773640125716	1.37578802057566	2.03452810872711	1.71786800742279	1.7068058665779	2.13301595429937	1.76396866891669
ENSG00000241990.5	2.35809586360371	2.17119563766117	2.65551049022255	2.34222321324144	2.11223581338551	2.28276820646614	2.56172677280849	2.49007371090054	2.40749166687297	2.42625864201561	2.28919166942739	2.05249240458199
ENSG00000197182.15	3.99551574421644	3.97840404935303	3.77288532380903	3.92517148130675	3.80801314867313	3.98319609839031	3.78801322522762	3.9208129222766	3.16526661732604	4.01383160323981	3.81917564465663	3.44829293881843
ENSG00000186951.17	5.6084390364416	5.63359004811687	5.55822924783109	5.52999412624169	5.63247147378727	5.60725486787143	5.76793488402906	5.85545667356915	5.72424249632389	5.64817608752342	5.60340312754256	5.722669798502
ENSG00000205643.11	2.13525301926015	1.86312217578125	1.99364761294129	1.51963717034852	1.72437444761821	1.6453477759548	1.54494511521285	1.88618981799697	1.35411596304908	2.03334859793288	1.95785814733162	1.40294176601775
ENSG00000075234.17	4.14511478737433	4.21543436675956	4.23287362676064	4.13406957491181	4.29368015920408	4.02229577754133	4.43578001646162	4.22868384900722	4.27246777895275	4.15481544096602	4.14778581255222	4.3329323760083
ENSG00000100416.15	3.05957448305709	2.68986249446189	2.86675683190253	2.65422515982784	2.88388049174768	3.04526188001203	3.01493820416098	2.88350983218536	3.02613686259114	3.11962861670155	2.7641490639802	2.94353368921591
ENSG00000075275.18	8.8347607044641	8.87748850121516	8.83486289174	8.51529512550509	8.62697851694995	8.61014358345645	8.63861821109298	8.54837499207417	8.47350306640402	8.41090936551002	8.44130067364211	8.46454050432254
ENSG00000288754.1	2.35809586360371	1.86312217578125	2.2411028857187	1.8810201506272	2.29455639589552	2.14784030110879	2.60063991781183	1.97700981188013	1.67710786999301	2.46616629199557	1.25119636387005	2.05249240458199
ENSG00000234869.1	2.0094354311176	1.98648377721746	2.26615043449082	1.78178134343904	1.90349544766707	1.93484956183194	1.95844557358572	1.88618981799697	1.75750812899159	1.7068058665779	1.57636328148287	1.21546480493527
ENSG00000075240.17	4.68732925717538	4.76750092442747	4.71902683891408	4.75625851742486	4.8027999315597	4.87200382186913	4.77465876062889	4.75887365520423	4.77074258413678	4.97871710428981	4.91469655151294	4.89302809067784
ENSG00000100422.14	4.64034798676124	4.8401803974918	4.81974131392057	4.60480236305344	4.62267310237212	4.630217667663	5.19589984887844	4.94286913358891	5.01108212351887	4.94027150642107	5.0387341956216	4.76779039983367
ENSG00000054611.14	5.26388645220343	5.29473754471179	5.36017791345335	5.48337884999107	5.49483834251715	5.49498877361338	5.80589418733925	5.84544725131278	5.78064354167253	5.86892378387958	5.96714121800939	5.80535718086986
ENSG00000100425.19	5.15667855677226	5.1787980343715	5.17089385053846	5.10654813397397	5.21275982731559	5.24358272091493	5.32059555818518	5.40757788152204	5.18832387894284	5.36913943741991	5.47915236357418	5.42735959329681
ENSG00000100426.7	5.66169134599444	5.85481088547997	5.80678383611711	5.53761897871865	5.77738801031412	5.74452443164533	5.8927258757312	5.83940809366006	5.76371022479198	5.74665514426578	5.72054305099489	5.6930213982358
ENSG00000182858.14	4.32753776475243	4.44787305280625	4.3778081318554	4.43010899391216	4.46515866270885	4.52524836138543	4.33553476054813	4.46668290591463	4.22376978010499	4.37519498246746	4.0463441312643	4.4509989692652
ENSG00000184164.15	3.49472658100175	3.85431896573154	3.55645133295719	3.54618702583222	3.73100509972591	3.84172421397675	3.90921483815629	3.80988616634049	3.95207309321402	3.91636513345424	3.74557065229582	3.94737173281676
ENSG00000198355.5	5.31464371254114	5.34170876532045	5.25775198140504	5.51204450549436	5.5851225577959	5.56551037698777	5.5615346294035	5.47664859670753	5.41903311787462	5.78265907060895	5.7012049188703	5.8409392910302
ENSG00000073150.14	3.34649507341589	3.43063840851486	3.26491206708593	3.56620670178198	3.77002287932012	3.71380727658686	3.99934031605148	3.65345761787474	3.74087975469232	4.22627821761221	4.07238104854391	4.18742376324094
ENSG00000170638.10	3.52952126024488	3.58176362582746	3.52566713243214	3.66233862533424	3.94388788916596	3.97524737431414	3.96246977853796	3.98056924027085	3.64902043829426	3.95894521617442	3.91821008293587	4.00641873144005
ENSG00000073169.15	4.09178709344542	4.40428508265809	4.14107638837373	4.31058875228126	4.23910628749785	4.23028813300295	4.50920104722063	4.11995307509146	4.20954871275087	4.15481544096602	4.09795638478987	4.11772255395527
ENSG00000128159.12	4.67183820721688	4.51771504104829	4.48837134384259	4.39695864619341	4.64383432509971	4.55221534213632	4.74457054003528	4.52804614723824	4.50566990753436	4.73915448971117	4.51355718416939	4.58616991257197
ENSG00000185386.15	1.71916398576187	1.72821749055985	1.6947772510377	2.29501813631366	2.58449934264214	2.119271524051	2.04563700225296	1.97700981188013	2.07240363497388	2.54281510329065	1.99463234867609	2.41407893236142
ENSG00000196576.16	9.62320835893488	9.72203430528125	9.70591544234638	9.69378861659666	9.71928575384761	9.79873258467274	9.571468679466	9.50083287980885	9.42914491751757	9.58365285268948	9.63650357713206	9.68828135620179
ENSG00000205593.12	6.01675095635582	5.92589321612265	5.93921547031077	5.92635288432165	5.99885333181553	5.96925297809619	6.30719787388501	6.13562160784529	6.09876826980206	5.81585707972225	5.96250778572471	6.03303731339418
ENSG00000100239.16	5.55032441234756	5.60820133713231	5.43387315844348	5.60931982655386	5.73463190608162	5.73042633753983	5.79963659038551	5.73050083698326	5.67074634184379	5.67609428525063	5.61820822924064	5.76317984827241
ENSG00000100241.22	6.29473106255096	6.42293881928944	6.32470346099426	6.29808841219851	6.4349290716699	6.44406394996652	6.58700632036621	6.47512853193032	6.49443591691589	6.5432881877857	6.62154308867971	6.61830078043176
ENSG00000128165.9	2.04193336933021	1.98648377721746	2.1896641832305	2.94158756156543	3.10751666501543	2.95114038149553	3.73653012475161	3.3591932322617	3.86402133537542	4.47636949699923	4.24256091057441	4.49976250259456
ENSG00000100258.18	4.59726243168539	4.8070903592833	4.69155479808294	4.82433684187364	4.87973495849431	4.81078951841736	4.85329830919817	4.82148752397109	4.7947562698407	4.85641400163612	5.02101769951523	5.0273901740629
ENSG00000025770.19	2.70105881775631	3.05186278242967	2.61708742520387	2.92617894915845	2.96682646066593	2.8329598726954	2.71145224363127	2.98911481367936	3.05823477043869	2.71831489933023	2.65351522784449	3.18417469802548
ENSG00000284194.3	3.397616629957	3.43063840851486	3.30171760217915	3.62465099120696	3.82293350290198	3.90166651848193	3.63709053247769	3.43590880161077	3.51666854092356	3.72403516802543	3.54942807265512	3.84324985295752
ENSG00000025708.14	5.58657526724346	5.59533744433807	5.66802072728641	6.44992240230139	6.31076470717375	6.47116428988277	5.55906702392331	5.20329034818926	5.24520063376239	6.15341229495557	6.13507739206825	6.16847002907967
ENSG00000177989.14	7.27102726209152	6.97934328404732	7.13963881811865	7.01356853359134	7.08926075759835	7.11383271619054	7.16826838664438	7.04741053189452	6.97402884314153	6.93590921280789	6.90482863432419	6.89060698676127
ENSG00000273272.2	0.631991454173807	0.660959730645154	-0.121859660229149	1.24943950135993	1.23752148921818	0.797372127006195	-0.603631506429451	-0.445598432589615	0.630776753155347	0.464568670348581	0.984915847852564	0.319618495480079
ENSG00000272666.1	1.79738793708945	1.41341215650105	2.05242168231177	2.55753250433869	2.65289613634882	2.64533448979178	1.23448359618015	1.01097525065412	1.35411596304908	2.05967285922967	2.40299804008038	2.41407893236142
ENSG00000130487.9	4.66663733845358	4.88843450524301	5.09952598581888	6.02005148580615	6.08027601389904	6.15135440446374	4.8573208379057	4.59170376612286	4.66005880060989	6.0373373727509	5.89845479038634	6.17062292509366
ENSG00000205559.5	1.30272324757013	1.47088410388614	1.6947772510377	1.51963717034852	1.28139193139979	1.72334888941836	1.5044786883099	1.91710277302691	1.30145145481018	1.49164817219989	1.3679201429713	1.46038505852806
ENSG00000008735.14	0.631991454173807	-0.720571234237419	0.583585471484407	1.19904339543072	1.48271828140443	1.28278528860832	0.963051792339999	0.891534900479116	1.00474074149786	1.67310145779228	1.47590297172084	1.66969812164773
ENSG00000100299.18	4.51862054606378	4.62287313626239	4.68692483123134	4.78216580569217	4.97965400592586	4.80631605103575	4.77890630701595	4.72869708763035	4.72148176304706	4.82222588160975	4.87579879512497	4.95429423610825
ENSG00000251322.10	3.45907194649572	3.37150686906998	3.76412042640167	3.7081045264931	3.65799829631577	3.87628129879051	3.84584309444876	3.82626465579155	3.85491321561994	3.8348797553812	3.97452364323867	4.10876827340974
ENSG00000184319.17	3.70212362650472	3.17801200519259	3.57661515624951	3.55623158911271	3.75454216439143	3.6046860519711	3.82955545277633	3.95100044692385	3.98584220546431	3.96592129925226	3.92774965079807	3.76561825579602
ENSG00000079974.19	7.30405985547113	7.14408725633454	7.19693569838182	6.99337948537727	7.03503213133586	7.01842866348336	7.52187824113014	7.33180037367755	7.3333476437763	7.0811188769994	7.18988610175481	7.15698571428581
ENSG00000056998.20	1.87158778487071	2.27164202313468	2.47392603851364	1.67520860174392	2.03745239476583	1.76082294935762	2.32663723082266	1.78926617266838	2.30420824451741	1.83426130798286	2.31849591550194	1.40294176601775
ENSG00000006756.16	5.35723362473463	5.52585328682309	5.38039215800976	5.44063949506995	5.59167146363934	5.62514500575256	5.58112498751817	5.4869873655481	5.56021263234686	5.54481051278943	5.70398342998626	5.59383197220449
ENSG00000101825.8	5.02874964162955	5.68002218482028	5.70969995919134	5.05080237479876	5.22123154421705	5.31144865037437	5.34084814075731	5.49725257065506	5.33309458214769	5.05266486684419	5.17313964251959	5.11942457702066
ENSG00000183943.6	5.8751326128477	5.96141650298129	5.90772720614031	5.5996393850738	5.74641889022414	5.80182717924318	6.47103990658982	6.50341325575842	6.39268831187049	5.78265907060895	6.11642784422511	6.01397955774496
ENSG00000285756.2	4.08400535108062	4.18140814977418	4.05745875545322	4.05834908416161	4.15316795864341	3.90166651848193	4.02817297736889	4.13317850503669	3.95207309321402	4.02723302706889	4.03755967934933	4.04448214299829
ENSG00000146938.16	1.59325053749456	2.39553888108097	2.1896641832305	1.51963717034852	1.59127572158749	1.56288717883279	1.73182254690795	1.78926617266838	1.13083643205362	0.541300189571865	1.42292160886218	0.319618495480079
ENSG00000130021.15	4.82907764172514	4.9554034698966	4.994779827377	5.04010592448989	5.08242883540954	5.04525432780587	4.82482212280541	4.77583818254336	5.0273886755148	4.87876412508468	5.06490757383193	4.91887256096177
ENSG00000101846.9	6.39247942304765	6.4499865626819	6.56442716398908	6.75801101869293	6.86614668642924	6.88584825644591	5.98201430187552	5.99962400865032	5.95699478107617	6.19408371915491	6.11642784422511	6.25826058790432
ENSG00000006757.12	4.66141765287283	4.7267943766973	4.71902683891408	4.39135876762416	4.21668527792248	4.28275539472676	4.60321966902524	4.69787581353909	4.96949068547379	4.41141868414508	4.36698724634209	4.52690478856151
ENSG00000285679.2	1.59325053749456	1.68029243306267	1.05528982084664	1.51963717034852	0.941942986936048	1.28278528860832	1.33020719511117	1.27237163239337	1.00474074149786	1.63859076874074	1.25119636387005	0.650991601943084
ENSG00000011201.12	3.42251376936023	3.87575519434335	3.64504862066989	3.24460170423817	3.41379136561097	3.41791848475596	4.80413227264366	4.85779163242041	4.82305483018472	4.48124666313571	4.62330529715222	4.54028681113061
ENSG00000101849.18	5.26043828800823	5.43851880840346	5.27018641283182	5.32496570992783	5.22965380423101	5.38828752297516	5.60763461111499	5.54256300700697	5.45564418875079	5.67609428525063	5.49848597099809	5.71678866182034
ENSG00000101850.13	1.59325053749456	1.01016833168366	1.05528982084664	1.14682293645661	1.09728877914006	1.47542609603413	1.83333404690474	1.40912998448253	2.16374952261687	2.36424773263653	1.67028125672103	1.62014749034793
ENSG00000146950.13	5.23255220332265	5.57909458163826	5.44213920016962	5.26192050778207	5.45229098307085	5.51157163674395	5.84693192117527	5.77758398069365	5.83723658709619	5.72008189595305	5.70398342998626	5.74595749343758
ENSG00000047644.20	5.89972223936851	6.03709465122399	6.08358689530971	6.14177766640003	6.20937435371979	6.18102973507409	6.47889379242847	6.33621838312461	6.29167925824132	6.4305587718607	6.43512657878134	6.53719437920013
ENSG00000073464.13	3.68164431792353	3.64555030103559	3.616116542652	3.53607203807181	3.56343920433558	3.24358930311663	3.89363095514308	3.8899802178198	3.93488742379946	3.70748142370689	3.90860701624697	3.76561825579602
ENSG00000101871.17	6.94349693706177	7.14849712839045	6.98792744562757	6.98689599306858	6.94838935244759	7.0404989118546	6.68531786646971	6.64747921813957	6.6017807781223	6.94122854335501	6.91325678770219	6.9866016511531
ENSG00000004961.15	5.31464371254114	5.36463306823332	5.30987373867316	5.39659524574677	5.45708090794743	5.3082883140715	5.40270901339592	5.47664859670753	5.71672056953015	5.34793489075641	5.45626407028223	5.315065427698
ENSG00000047648.23	1.19124261031709	1.0856959641534	1.26862398491998	0.916699378871797	0.995605117102925	0.562915313802461	0.551076955423679	-0.445598432589615	0.937303698634997	-0.108374919450253	0.461961841138494	-0.111299412773654
ENSG00000282840.1	1.67840177710935	1.01016833168366	1.36452037058826	0.852937632707772	0.704785540249651	0.0604384186622176	0.191999118853353	0.761306236717811	0.124611343835763	-0.675494733656943	-0.034715706195563	-0.492235190324443
